date,commodity,contract,settlement_eur
2025-08-11,gas,CAL26,34.968
2025-08-12,gas,CAL26,34.97
2025-08-13,gas,CAL26,34.753
2025-08-14,gas,CAL26,33.542
2025-08-17,gas,CAL26,33.673
2025-08-18,gas,CAL26,33.655
2025-08-19,gas,CAL26,34.13
2025-08-20,gas,CAL26,35.085
2025-08-21,gas,CAL26,35.194
2025-08-24,gas,CAL26,35.45
2025-08-25,gas,CAL26,35.006
2025-08-26,gas,CAL26,34.407
2025-08-27,gas,CAL26,33.795
2025-08-28,gas,CAL26,33.86
2025-08-31,gas,CAL26,34.279
2025-09-01,gas,CAL26,34.112
2025-09-02,gas,CAL26,34.392
2025-09-03,gas,CAL26,34.635
2025-09-04,gas,CAL26,34.163
2025-09-07,gas,CAL26,34.949
2025-09-08,gas,CAL26,34.663
2025-09-09,gas,CAL26,34.941
2025-09-10,gas,CAL26,34.439
2025-09-11,gas,CAL26,34.722
2025-09-14,gas,CAL26,34.429
2025-09-15,gas,CAL26,34.543
2025-09-16,gas,CAL26,34.637
2025-09-17,gas,CAL26,34.932
2025-09-18,gas,CAL26,34.501
2025-09-21,gas,CAL26,34.137
2025-09-22,gas,CAL26,34.18
2025-09-23,gas,CAL26,34.171
2025-09-24,gas,CAL26,34.375
2025-09-25,gas,CAL26,34.609
2025-09-28,gas,CAL26,34.173
2025-09-29,gas,CAL26,33.336
2025-09-30,gas,CAL26,33.318
2025-10-01,gas,CAL26,33.394
2025-10-02,gas,CAL26,33.28
2025-10-05,gas,CAL26,34.332
2025-10-06,gas,CAL26,34.353
2025-10-07,gas,CAL26,34.114
2025-10-08,gas,CAL26,34.015
2025-10-09,gas,CAL26,33.726
2025-10-12,gas,CAL26,33.233
2025-10-13,gas,CAL26,33.426
2025-10-14,gas,CAL26,33.393
2025-10-15,gas,CAL26,33.643
2025-10-16,gas,CAL26,33.22
2025-10-19,gas,CAL26,33.11
2025-10-20,gas,CAL26,33.547
2025-10-21,gas,CAL26,33.413
2025-10-22,gas,CAL26,33.889
2025-10-23,gas,CAL26,33.613
2025-10-26,gas,CAL26,33.02
2025-10-27,gas,CAL26,33.06
2025-10-28,gas,CAL26,33.148
2025-10-29,gas,CAL26,32.853
2025-10-30,gas,CAL26,32.657
2025-11-02,gas,CAL26,33.353
2025-11-03,gas,CAL26,33.802
2025-11-04,gas,CAL26,33.393
2025-11-05,gas,CAL26,33.184
2025-11-06,gas,CAL26,32.928
2025-11-09,gas,CAL26,32.854
2025-11-10,gas,CAL26,32.847
2025-11-11,gas,CAL26,32.58
2025-11-12,gas,CAL26,32.279
2025-11-13,gas,CAL26,32.802
2025-11-16,gas,CAL26,32.848
2025-11-17,gas,CAL26,32.975
2025-11-18,gas,CAL26,32.449
2025-11-19,gas,CAL26,32.597
2025-11-20,gas,CAL26,31.59
2025-11-23,gas,CAL26,31.342
2025-11-24,gas,CAL26,31.039
2025-11-25,gas,CAL26,31.2
2025-11-26,gas,CAL26,30.867
2025-11-27,gas,CAL26,30.597
2025-11-30,gas,CAL26,30.09
2025-12-01,gas,CAL26,29.988
2025-12-02,gas,CAL26,30.395
2025-12-03,gas,CAL26,29.433
2025-12-04,gas,CAL26,29.672
2025-12-07,gas,CAL26,29.17
2025-12-08,gas,CAL26,29.699
2025-12-09,gas,CAL26,28.889
2025-12-10,gas,CAL26,28.986
2025-12-11,gas,CAL26,29.645
2025-12-14,gas,CAL26,29.389
2025-12-15,gas,CAL26,28.743
2025-12-16,gas,CAL26,29.225
2025-12-17,gas,CAL26,29.417
2025-12-18,gas,CAL26,29.839
2025-12-21,gas,CAL26,29.641
2025-12-22,gas,CAL26,29.678
2025-12-23,gas,CAL26,30.065
2025-12-28,gas,CAL26,30.264
2025-12-30,gas,CAL26,28.705
2026-01-01,gas,CAL27,28.971
2026-01-04,gas,CAL27,28.161
2026-01-05,gas,CAL27,28.37
2026-01-06,gas,CAL27,28.43
2026-01-07,gas,CAL27,27.848
2026-01-08,gas,CAL27,27.775
2026-01-11,gas,CAL27,28.084
2026-01-12,gas,CAL27,28.222
2026-01-13,gas,CAL27,27.991
2026-01-14,gas,CAL27,28.073
2026-01-15,gas,CAL27,28.683
2026-01-18,gas,CAL27,28.51
2026-01-19,gas,CAL27,29.164
2026-01-20,gas,CAL27,29.929
2026-01-21,gas,CAL27,29.601
2026-01-22,gas,CAL27,29.464
2026-01-25,gas,CAL27,28.813
2026-01-26,gas,CAL27,28.738
2026-01-27,gas,CAL27,29.193
2026-01-28,gas,CAL27,30.251
2026-01-29,gas,CAL27,30.71
2026-02-01,gas,CAL27,29.541
2026-02-02,gas,CAL27,29.169
2026-02-03,gas,CAL27,29.607
2026-02-04,gas,CAL27,29.445
2026-02-05,gas,CAL27,30.055
2026-02-08,gas,CAL27,29.813
2026-02-09,gas,CAL27,29.397
2026-02-10,gas,CAL27,29.419
2026-02-11,gas,CAL27,29.885
2026-02-12,gas,CAL27,29.795
2026-02-15,gas,CAL27,29.404
2026-02-16,gas,CAL27,29.143
2026-02-17,gas,CAL27,29.718
2026-02-18,gas,CAL27,30.786
2026-02-19,gas,CAL27,30.364
2026-02-22,gas,CAL27,30.466
2026-02-23,gas,CAL27,29.998
2026-02-24,gas,CAL27,29.937
2026-02-25,gas,CAL27,30.324
2026-02-26,gas,CAL27,30.229
2026-03-01,gas,CAL27,32.145
2026-03-02,gas,CAL27,34.906
2026-03-03,gas,CAL27,33.557
2026-03-04,gas,CAL27,34.961
2026-03-05,gas,CAL27,38.837
2026-03-08,gas,CAL27,42.052
2026-03-09,gas,CAL27,38.048
2026-03-10,gas,CAL27,38.974
2026-03-11,gas,CAL27,40.026
2026-03-12,gas,CAL27,40.081
2026-03-15,gas,CAL27,40.895
2026-03-16,gas,CAL27,40.688
2026-03-17,gas,CAL27,42.15
2026-03-18,gas,CAL27,49.534
2026-03-19,gas,CAL27,48.54
2026-03-22,gas,CAL27,48.344
2026-03-23,gas,CAL27,46.617
2026-03-24,gas,CAL27,45.732
2026-03-25,gas,CAL27,47.275
2026-03-26,gas,CAL27,47.145
2026-03-29,gas,CAL27,47.391
2026-03-30,gas,CAL27,44.366
2026-03-31,gas,CAL27,42.093
2026-04-01,gas,CAL27,43.338
2026-04-06,gas,CAL27,44.838
2026-04-07,gas,CAL27,40.153
2026-04-08,gas,CAL27,40.266
2026-04-09,gas,CAL27,38.324
2026-04-12,gas,CAL27,39.732
2026-04-13,gas,CAL27,37.857
2026-04-14,gas,CAL27,37.119
2026-04-15,gas,CAL27,38.229
2026-04-16,gas,CAL27,36.247
2026-04-19,gas,CAL27,37.039
2026-04-20,gas,CAL27,37.785
2026-04-21,gas,CAL27,39.158
2026-04-22,gas,CAL27,39.573
2026-04-23,gas,CAL27,40.138
2026-04-26,gas,CAL27,40.138
2026-04-27,gas,CAL27,39.197
2026-04-28,gas,CAL27,41.041
2026-04-29,gas,CAL27,40.25
2026-05-03,gas,CAL27,41.385
2026-05-04,gas,CAL27,40.763
2026-05-05,gas,CAL27,38.939
2026-05-06,gas,CAL27,38.791
2026-05-07,gas,CAL27,39.175
2026-05-10,gas,CAL27,40.322
2026-05-11,gas,CAL27,40.225
2026-05-12,gas,CAL27,40.238
2026-05-13,gas,CAL27,39.705
2026-05-14,gas,CAL27,40.88
2026-05-17,gas,CAL27,41.138
2026-05-18,gas,CAL27,41.376
2026-05-19,gas,CAL27,40.651
2026-05-20,gas,CAL27,40.502
2026-05-21,gas,CAL27,40.361
2026-05-24,gas,CAL27,38.701
2026-05-25,gas,CAL27,39.817
2026-05-26,gas,CAL27,39.538
2026-05-27,gas,CAL27,39.611
2026-05-28,gas,CAL27,38.984
2026-05-31,gas,CAL27,40.356
2026-06-01,gas,CAL27,39.787
2026-06-02,gas,CAL27,40.215
2026-06-03,gas,CAL27,40.103
2026-06-04,gas,CAL27,40.143
2026-06-07,gas,CAL27,40.645
2026-06-08,gas,CAL27,40.326
2026-06-09,gas,CAL27,40.928
2026-06-10,gas,CAL27,41.197
2026-06-11,gas,CAL27,39.958
2026-06-14,gas,CAL27,37.815
2026-06-15,gas,CAL27,37.39
2026-06-16,gas,CAL27,37.556
2026-06-17,gas,CAL27,37.042
2026-06-18,gas,CAL27,37.808
2026-06-21,gas,CAL27,37.733
2026-06-22,gas,CAL27,37.679
2026-06-23,gas,CAL27,37.119
2026-06-24,gas,CAL27,36.73
2026-06-25,gas,CAL27,36.728
2026-06-28,gas,CAL27,37.325
2026-06-29,gas,CAL27,37.663
2026-06-30,gas,CAL27,37.401
